idnovel,date,score
116,2020-09-01,0
116,2020-10-01,0
117,2020-01-01,0
117,2020-02-01,0
117,2020-03-01,0
117,2020-04-01,0
117,2020-05-01,0
117,2020-06-01,0
117,2020-07-01,0
117,2020-08-01,0
117,2020-09-01,0
117,2020-10-01,0
118,2020-01-01,0
118,2020-02-01,0
118,2020-03-01,0
118,2020-04-01,0
118,2020-05-01,0
118,2020-06-01,0
118,2020-07-01,0
118,2020-08-01,0
118,2020-09-01,0
118,2020-10-01,0
119,2020-01-01,0
119,2020-02-01,0
119,2020-03-01,0
119,2020-04-01,0
119,2020-05-01,0
119,2020-06-01,0
119,2020-07-01,0
119,2020-08-01,0
119,2020-09-01,0
119,2020-10-01,0
120,2020-01-01,0
120,2020-02-01,0
120,2020-03-01,0
120,2020-04-01,0
120,2020-05-01,0
120,2020-06-01,0
120,2020-07-01,0
120,2020-08-01,0
120,2020-09-01,0
120,2020-10-01,0
121,2020-01-01,0
121,2020-02-01,0
121,2020-03-01,0
121,2020-04-01,0
121,2020-05-01,0
121,2020-06-01,0
121,2020-07-01,0
121,2020-08-01,0
121,2020-09-01,0
121,2020-10-01,0
122,2020-01-01,0
122,2020-02-01,0
122,2020-03-01,0
122,2020-04-01,0
122,2020-05-01,0
122,2020-06-01,0
122,2020-07-01,0
122,2020-08-01,0
122,2020-09-01,0
122,2020-10-01,0
123,2020-01-01,0
123,2020-02-01,0
123,2020-03-01,0
123,2020-04-01,0
123,2020-05-01,0
123,2020-06-01,0
123,2020-07-01,0
123,2020-08-01,0
123,2020-09-01,0
123,2020-10-01,0
124,2020-01-01,0
124,2020-02-01,46.43
124,2020-03-01,54.46
124,2020-04-01,32.49
124,2020-05-01,39.11
124,2020-06-01,36.13
124,2020-07-01,75.59
124,2020-08-01,15.48
124,2020-09-01,12.06
124,2020-10-01,37.26
125,2020-01-01,4.33
125,2020-02-01,32.25
125,2020-03-01,0
125,2020-04-01,18.81
125,2020-05-01,41.96
125,2020-06-01,0
125,2020-07-01,30.79
125,2020-08-01,0
125,2020-09-01,51.68
125,2020-10-01,0
126,2020-01-01,0
126,2020-02-01,55.94
126,2020-03-01,53.18
126,2020-04-01,60.93
126,2020-05-01,61.76
126,2020-06-01,35.5
126,2020-07-01,34.11
126,2020-08-01,57.9
126,2020-09-01,57.48
126,2020-10-01,68.58
127,2020-01-01,0
127,2020-02-01,21.86
127,2020-03-01,0
127,2020-04-01,5.15
127,2020-05-01,0
127,2020-06-01,0
127,2020-07-01,0
127,2020-08-01,0
127,2020-09-01,0
127,2020-10-01,0
128,2020-01-01,57.09
128,2020-02-01,25.34
128,2020-03-01,0
128,2020-04-01,73.35
128,2020-05-01,58.87
128,2020-06-01,0
128,2020-07-01,0
128,2020-08-01,25.54
128,2020-09-01,0
128,2020-10-01,0
129,2020-01-01,42.33
129,2020-02-01,45.5
129,2020-03-01,47.66
129,2020-04-01,46.42
129,2020-05-01,41.91
129,2020-06-01,46.34
129,2020-07-01,52.1
129,2020-08-01,52.53
129,2020-09-01,40.15
129,2020-10-01,42.67
130,2020-01-01,7.28
130,2020-02-01,0
130,2020-03-01,0
130,2020-04-01,1.63
130,2020-05-01,0
130,2020-06-01,0
130,2020-07-01,49.54
130,2020-08-01,0
130,2020-09-01,0
130,2020-10-01,0
131,2020-01-01,0
131,2020-02-01,0
131,2020-03-01,0
131,2020-04-01,0
131,2020-05-01,0
131,2020-06-01,0
131,2020-07-01,0
131,2020-08-01,0
131,2020-09-01,0
131,2020-10-01,0
132,2020-01-01,42.33
132,2020-02-01,62.95
132,2020-03-01,46.63
132,2020-04-01,79.61
132,2020-05-01,58.08
132,2020-06-01,31.86
132,2020-07-01,35.7
132,2020-08-01,0
132,2020-09-01,62.35
132,2020-10-01,54.38
133,2020-01-01,64.88
133,2020-02-01,66.22
133,2020-03-01,71.21
133,2020-04-01,55.76
133,2020-05-01,47.07
133,2020-06-01,49.59
133,2020-07-01,76.69
133,2020-08-01,50.08
133,2020-09-01,49.97
133,2020-10-01,0
134,2020-01-01,39.99
134,2020-02-01,60
134,2020-03-01,95.72
134,2020-04-01,0
134,2020-05-01,45.44
134,2020-06-01,0
134,2020-07-01,41.62
134,2020-08-01,0
134,2020-09-01,0
134,2020-10-01,0
135,2020-01-01,0
135,2020-02-01,45.11
135,2020-03-01,0
135,2020-04-01,0
135,2020-05-01,0
135,2020-06-01,23.37
135,2020-07-01,0
135,2020-08-01,0
135,2020-09-01,0
135,2020-10-01,0
136,2020-01-01,54.43
136,2020-02-01,73.48
136,2020-03-01,30.51
136,2020-04-01,45.45
136,2020-05-01,0
136,2020-06-01,97.02
136,2020-07-01,0
136,2020-08-01,0
136,2020-09-01,0
136,2020-10-01,0
137,2020-01-01,0
137,2020-02-01,51.58
137,2020-03-01,59.92
137,2020-04-01,44.34
137,2020-05-01,0
137,2020-06-01,78.32
137,2020-07-01,65.83
137,2020-08-01,14.67
137,2020-09-01,41.51
137,2020-10-01,14.21
138,2020-01-01,0
138,2020-02-01,63.62
138,2020-03-01,0
138,2020-04-01,0
138,2020-05-01,0
138,2020-06-01,0
138,2020-07-01,0
138,2020-08-01,0
138,2020-09-01,0
138,2020-10-01,0
139,2020-01-01,25.1
139,2020-02-01,45.67
139,2020-03-01,0
139,2020-04-01,54.05
139,2020-05-01,24.89
139,2020-06-01,0
139,2020-07-01,99.1
139,2020-08-01,10.16
139,2020-09-01,0
139,2020-10-01,0
140,2020-01-01,64.32
140,2020-02-01,39.52
140,2020-03-01,0
140,2020-04-01,0
140,2020-05-01,14.4
140,2020-06-01,0
140,2020-07-01,0
140,2020-08-01,0
140,2020-09-01,0
140,2020-10-01,0
141,2020-01-01,54.41
141,2020-02-01,44.67
141,2020-03-01,74.63
141,2020-04-01,0
141,2020-05-01,0
141,2020-06-01,8.53
141,2020-07-01,95.56
141,2020-08-01,0
141,2020-09-01,0
141,2020-10-01,0
142,2020-01-01,46.88
142,2020-02-01,46.94
142,2020-03-01,48.91
142,2020-04-01,45.36
142,2020-05-01,50.1
142,2020-06-01,63.14
142,2020-07-01,49.34
142,2020-08-01,29.12
142,2020-09-01,34.11
142,2020-10-01,6.46
143,2020-01-01,62.67
143,2020-02-01,69.63
143,2020-03-01,45.39
143,2020-04-01,53.78
143,2020-05-01,50.45
143,2020-06-01,54.09
143,2020-07-01,62.28
143,2020-08-01,45.43
143,2020-09-01,96.55
143,2020-10-01,42.74
144,2020-01-01,60.72
144,2020-02-01,39.57
144,2020-03-01,33.07
144,2020-04-01,52.66
144,2020-05-01,36.52
144,2020-06-01,14.3
144,2020-07-01,36.39
144,2020-08-01,21.55
144,2020-09-01,73.24
144,2020-10-01,17.43
145,2020-01-01,46.55
145,2020-02-01,60
145,2020-03-01,53.86
145,2020-04-01,53.7
145,2020-05-01,36.2
145,2020-06-01,42.88
145,2020-07-01,43.85
145,2020-08-01,53.49
145,2020-09-01,46.07
145,2020-10-01,43.9
146,2020-01-01,0
146,2020-02-01,0
146,2020-03-01,16.86
146,2020-04-01,0
146,2020-05-01,0
146,2020-06-01,0
146,2020-07-01,0
146,2020-08-01,0
146,2020-09-01,0
146,2020-10-01,0
147,2020-01-01,41.69
147,2020-02-01,59.07
147,2020-03-01,46.44
147,2020-04-01,36.3
147,2020-05-01,47.3
147,2020-06-01,47.97
147,2020-07-01,73.04
147,2020-08-01,56.59
147,2020-09-01,14.96
147,2020-10-01,0
148,2020-01-01,45.47
148,2020-02-01,28.43
148,2020-03-01,8.96
148,2020-04-01,0
148,2020-05-01,0
148,2020-06-01,62.63
148,2020-07-01,48.26
148,2020-08-01,43.22
148,2020-09-01,29.37
148,2020-10-01,0
149,2020-01-01,47.45
149,2020-02-01,36.26
149,2020-03-01,73.86
149,2020-04-01,44.83
149,2020-05-01,93.52
149,2020-06-01,36.41
149,2020-07-01,52.42
149,2020-08-01,48.49
149,2020-09-01,34.67
149,2020-10-01,0
150,2020-01-01,0
150,2020-02-01,32.09
150,2020-03-01,55.18
150,2020-04-01,60.28
150,2020-05-01,38.9
150,2020-06-01,0
150,2020-07-01,15.21
150,2020-08-01,62.94
150,2020-09-01,42.43
150,2020-10-01,0
151,2020-01-01,35.08
151,2020-02-01,36.62
151,2020-03-01,50.13
151,2020-04-01,40.59
151,2020-05-01,11.88
151,2020-06-01,0
151,2020-07-01,20.5
151,2020-08-01,55.18
151,2020-09-01,28.32
151,2020-10-01,0
152,2020-01-01,0
152,2020-02-01,0
152,2020-03-01,0
152,2020-04-01,0
152,2020-05-01,0
152,2020-06-01,0
152,2020-07-01,0
152,2020-08-01,0
152,2020-09-01,0
152,2020-10-01,0
153,2020-01-01,15.72
153,2020-02-01,0
153,2020-03-01,0
153,2020-04-01,32.54
153,2020-05-01,17.96
153,2020-06-01,0
153,2020-07-01,0
153,2020-08-01,0
153,2020-09-01,0
153,2020-10-01,0
154,2020-01-01,26.62
154,2020-02-01,33.1
154,2020-03-01,0
154,2020-04-01,67.5
154,2020-05-01,0
154,2020-06-01,0
154,2020-07-01,32.79
154,2020-08-01,23.15
154,2020-09-01,0
154,2020-10-01,0
155,2020-01-01,57.98
155,2020-02-01,0
155,2020-03-01,89
155,2020-04-01,39.52
155,2020-05-01,52.88
155,2020-06-01,93.94
155,2020-07-01,0
155,2020-08-01,0
155,2020-09-01,66.43
155,2020-10-01,0
156,2020-01-01,54.55
156,2020-02-01,51.83
156,2020-03-01,46.28
156,2020-04-01,51.8
156,2020-05-01,38.27
156,2020-06-01,66.95
156,2020-07-01,49.62
156,2020-08-01,51.3
156,2020-09-01,56.24
156,2020-10-01,46.29
157,2020-01-01,0
157,2020-02-01,40.72
157,2020-03-01,43.51
157,2020-04-01,27.36
157,2020-05-01,42.48
157,2020-06-01,49.59
157,2020-07-01,83.9
157,2020-08-01,53.47
157,2020-09-01,55.99
157,2020-10-01,0
158,2020-01-01,62.17
158,2020-02-01,35.19
158,2020-03-01,31.93
158,2020-04-01,33.59
158,2020-05-01,41.18
158,2020-06-01,92.54
158,2020-07-01,0
158,2020-08-01,29.63
158,2020-09-01,37.3
158,2020-10-01,54.27
160,2020-01-01,0
160,2020-02-01,0
160,2020-03-01,0
160,2020-04-01,49.16
160,2020-05-01,0
160,2020-06-01,44.95
160,2020-07-01,62.54
160,2020-08-01,50.7
160,2020-09-01,0
160,2020-10-01,98.43
161,2020-01-01,48.59
161,2020-02-01,50.27
161,2020-03-01,48.53
161,2020-04-01,55.95
161,2020-05-01,20.18
161,2020-06-01,34.38
161,2020-07-01,35.77
161,2020-08-01,54.4
161,2020-09-01,57.47
161,2020-10-01,0
162,2020-01-01,33.3
162,2020-02-01,44.72
162,2020-03-01,56.1
162,2020-04-01,82.94
162,2020-05-01,0
162,2020-06-01,37.43
162,2020-07-01,0
162,2020-08-01,0
162,2020-09-01,0
162,2020-10-01,0
163,2020-01-01,43.61
163,2020-02-01,43.39
163,2020-03-01,0
163,2020-04-01,41.84
163,2020-05-01,66.31
163,2020-06-01,38.1
163,2020-07-01,0
163,2020-08-01,33.31
163,2020-09-01,0
163,2020-10-01,0
164,2020-01-01,0
164,2020-02-01,47.8
164,2020-03-01,26.58
164,2020-04-01,48.65
164,2020-05-01,49.34
164,2020-06-01,13.69
164,2020-07-01,58.89
164,2020-08-01,22.36
164,2020-09-01,13.06
164,2020-10-01,0
165,2020-01-01,0
165,2020-02-01,10.2
165,2020-03-01,0
165,2020-04-01,0
165,2020-05-01,0
165,2020-06-01,0
165,2020-07-01,0
165,2020-08-01,0
165,2020-09-01,0
165,2020-10-01,0
166,2020-01-01,0
166,2020-02-01,0
166,2020-03-01,0
166,2020-04-01,45.48
166,2020-05-01,0
166,2020-06-01,0
166,2020-07-01,0
166,2020-08-01,0
166,2020-09-01,0
166,2020-10-01,0
168,2020-01-01,0
168,2020-02-01,0
168,2020-03-01,0
168,2020-04-01,0
168,2020-05-01,0
168,2020-06-01,0
168,2020-07-01,6.82
168,2020-08-01,45.45
168,2020-09-01,0
168,2020-10-01,0
169,2020-01-01,65.34
169,2020-02-01,34.76
169,2020-03-01,47.01
169,2020-04-01,45.14
169,2020-05-01,50.28
169,2020-06-01,53.12
169,2020-07-01,50.95
169,2020-08-01,52.98
169,2020-09-01,43.97
169,2020-10-01,53.15
170,2020-01-01,5.79
170,2020-02-01,0
170,2020-03-01,24.29
170,2020-04-01,0
170,2020-05-01,0
170,2020-06-01,0
170,2020-07-01,0
170,2020-08-01,0
170,2020-09-01,5.35
170,2020-10-01,0
171,2020-01-01,5.43
171,2020-02-01,54.4
171,2020-03-01,74.45
171,2020-04-01,0
171,2020-05-01,0
171,2020-06-01,0
171,2020-07-01,0
171,2020-08-01,46.25
171,2020-09-01,0
171,2020-10-01,21.98
172,2020-01-01,0
172,2020-02-01,0
172,2020-03-01,0
172,2020-04-01,0
172,2020-05-01,36.14
172,2020-06-01,32.9
172,2020-07-01,0.18
172,2020-08-01,56.97
172,2020-09-01,0.59
172,2020-10-01,0
173,2020-01-01,34.36
173,2020-02-01,45.68
173,2020-03-01,47
173,2020-04-01,32.97
173,2020-05-01,43.11
173,2020-06-01,96.76
173,2020-07-01,0
173,2020-08-01,53.85
173,2020-09-01,41.64
173,2020-10-01,11.11
174,2020-01-01,0
174,2020-02-01,26.71
174,2020-03-01,66.48
174,2020-04-01,96.87
174,2020-05-01,50.13
174,2020-06-01,45.78
174,2020-07-01,72.89
174,2020-08-01,54.12
174,2020-09-01,0
174,2020-10-01,0
175,2020-01-01,0
175,2020-02-01,0
175,2020-03-01,0
175,2020-04-01,0
175,2020-05-01,0
175,2020-06-01,0
175,2020-07-01,0
175,2020-08-01,74.06
175,2020-09-01,0
175,2020-10-01,0
176,2020-01-01,22.44
176,2020-02-01,0
176,2020-03-01,31.87
176,2020-04-01,0
176,2020-05-01,34.4
176,2020-06-01,0
176,2020-07-01,95.18
176,2020-08-01,0
176,2020-09-01,0
176,2020-10-01,45.8
177,2020-01-01,0
177,2020-02-01,46.49
177,2020-03-01,48.43
177,2020-04-01,50.52
177,2020-05-01,0
177,2020-06-01,0
177,2020-07-01,37.89
177,2020-08-01,0
177,2020-09-01,0
177,2020-10-01,0
178,2020-01-01,0
178,2020-02-01,9.31
178,2020-03-01,0
178,2020-04-01,0
178,2020-05-01,0
178,2020-06-01,0
178,2020-07-01,0
178,2020-08-01,0
178,2020-09-01,0
178,2020-10-01,0
179,2020-01-01,0
179,2020-02-01,0
179,2020-03-01,0
179,2020-04-01,64.26
179,2020-05-01,0
179,2020-06-01,0
179,2020-07-01,0
179,2020-08-01,0
179,2020-09-01,37.04
179,2020-10-01,43.98
180,2020-01-01,0
180,2020-02-01,43.79
180,2020-03-01,45.69
180,2020-04-01,61.88
180,2020-05-01,0
180,2020-06-01,0
180,2020-07-01,57.09
180,2020-08-01,29.91
180,2020-09-01,43.09
180,2020-10-01,0
181,2020-01-01,0
181,2020-02-01,44.39
181,2020-03-01,44.86
181,2020-04-01,49.66
181,2020-05-01,36.58
181,2020-06-01,49.43
181,2020-07-01,49.48
181,2020-08-01,54.35
181,2020-09-01,53.9
181,2020-10-01,52.2
182,2020-01-01,41
182,2020-02-01,34.58
182,2020-03-01,45.16
182,2020-04-01,27.82
182,2020-05-01,41.59
182,2020-06-01,42.76
182,2020-07-01,56.51
182,2020-08-01,38.89
182,2020-09-01,22.35
182,2020-10-01,32
183,2020-01-01,41.58
183,2020-02-01,0.73
183,2020-03-01,19.79
183,2020-04-01,91.93
183,2020-05-01,75.33
183,2020-06-01,0
183,2020-07-01,14.34
183,2020-08-01,0
183,2020-09-01,0
183,2020-10-01,0
184,2020-01-01,48.79
184,2020-02-01,54.47
184,2020-03-01,39.15
184,2020-04-01,48.38
184,2020-05-01,40.81
184,2020-06-01,47.6
184,2020-07-01,43.71
184,2020-08-01,38.91
184,2020-09-01,48.62
184,2020-10-01,66.71
185,2020-01-01,63.43
185,2020-02-01,52.36
185,2020-03-01,65.57
185,2020-04-01,58.44
185,2020-05-01,54.91
185,2020-06-01,62.39
185,2020-07-01,68.36
185,2020-08-01,76.65
185,2020-09-01,53.66
185,2020-10-01,82.64
186,2020-01-01,59.57
186,2020-02-01,0
186,2020-03-01,0
186,2020-04-01,49.96
186,2020-05-01,0
186,2020-06-01,78.69
186,2020-07-01,0
186,2020-08-01,55.76
186,2020-09-01,0
186,2020-10-01,0
187,2020-01-01,0
187,2020-02-01,44.48
187,2020-03-01,91.53
187,2020-04-01,44.64
187,2020-05-01,50.68
187,2020-06-01,47.93
187,2020-07-01,67.28
187,2020-08-01,0
187,2020-09-01,0
187,2020-10-01,5.88
188,2020-01-01,75.09
188,2020-02-01,0
188,2020-03-01,43.6
188,2020-04-01,41.03
188,2020-05-01,0
188,2020-06-01,0
188,2020-07-01,58.98
188,2020-08-01,0
188,2020-09-01,0
188,2020-10-01,0
189,2020-01-01,33.25
189,2020-02-01,60.11
189,2020-03-01,46.31
189,2020-04-01,0
189,2020-05-01,0
189,2020-06-01,24.41
189,2020-07-01,34.78
189,2020-08-01,0
189,2020-09-01,20.52
189,2020-10-01,0
190,2020-01-01,49.17
190,2020-02-01,51.86
190,2020-03-01,35.18
190,2020-04-01,41.45
190,2020-05-01,40.93
190,2020-06-01,39.32
190,2020-07-01,52.3
190,2020-08-01,44.85
190,2020-09-01,45.55
190,2020-10-01,38.43
191,2020-01-01,0
191,2020-02-01,0
191,2020-03-01,0
191,2020-04-01,0
191,2020-05-01,0
191,2020-06-01,58.04
191,2020-07-01,0
191,2020-08-01,0
191,2020-09-01,0
191,2020-10-01,0
192,2020-01-01,65.43
192,2020-02-01,46.11
192,2020-03-01,46.75
192,2020-04-01,52.89
192,2020-05-01,43.51
192,2020-06-01,50.75
192,2020-07-01,36.81
192,2020-08-01,49.92
192,2020-09-01,33.51
192,2020-10-01,43.48
193,2020-01-01,0
193,2020-02-01,0
193,2020-03-01,64.16
193,2020-04-01,73.63
193,2020-05-01,58.62
193,2020-06-01,55.26
193,2020-07-01,20.49
193,2020-08-01,47.77
193,2020-09-01,17.77
193,2020-10-01,8.68
194,2020-01-01,40.84
194,2020-02-01,46.86
194,2020-03-01,60.18
194,2020-04-01,53.15
194,2020-05-01,49.25
194,2020-06-01,49.2
194,2020-07-01,46.49
194,2020-08-01,44.71
194,2020-09-01,46.37
194,2020-10-01,48.87
195,2020-01-01,83.83
195,2020-02-01,46.14
195,2020-03-01,58.46
195,2020-04-01,0
195,2020-05-01,0
195,2020-06-01,0
195,2020-07-01,75.12
195,2020-08-01,0
195,2020-09-01,69.18
195,2020-10-01,0
196,2020-01-01,0
196,2020-02-01,0
196,2020-03-01,0
196,2020-04-01,37.7
196,2020-05-01,0
196,2020-06-01,0
196,2020-07-01,0.77
196,2020-08-01,0
196,2020-09-01,0
196,2020-10-01,0
197,2020-01-01,51.1
197,2020-02-01,52.26
197,2020-03-01,50.2
197,2020-04-01,42.78
197,2020-05-01,50.32
197,2020-06-01,56.78
197,2020-07-01,42.69
197,2020-08-01,35.06
197,2020-09-01,35.63
197,2020-10-01,41.42
198,2020-01-01,57.67
198,2020-02-01,94.4
198,2020-03-01,47.04
198,2020-04-01,39.53
198,2020-05-01,61.69
198,2020-06-01,0
198,2020-07-01,66.67
198,2020-08-01,0
198,2020-09-01,52.77
198,2020-10-01,0
199,2020-01-01,0
199,2020-02-01,0
199,2020-03-01,0
199,2020-04-01,0
199,2020-05-01,0
199,2020-06-01,0
199,2020-07-01,0
199,2020-08-01,0
199,2020-09-01,0
199,2020-10-01,0
200,2020-01-01,0
200,2020-02-01,0
200,2020-03-01,35.23
200,2020-04-01,65.63
200,2020-05-01,18.47
200,2020-06-01,42.5
200,2020-07-01,0
200,2020-08-01,48.9
200,2020-09-01,0
200,2020-10-01,38.97
201,2020-01-01,35.59
201,2020-02-01,48.81
201,2020-03-01,32.27
201,2020-04-01,27.98
201,2020-05-01,37.11
201,2020-06-01,45.45
201,2020-07-01,17.94
201,2020-08-01,9.71
201,2020-09-01,98.57
201,2020-10-01,36.76
202,2020-01-01,0
202,2020-02-01,0
202,2020-03-01,1.08
202,2020-04-01,0
202,2020-05-01,0
202,2020-06-01,0
202,2020-07-01,0
202,2020-08-01,46.63
202,2020-09-01,0
202,2020-10-01,0
203,2020-01-01,14.48
203,2020-02-01,39.48
203,2020-03-01,23.15
203,2020-04-01,13.32
203,2020-05-01,44.36
203,2020-06-01,15.4
203,2020-07-01,20.17
203,2020-08-01,15.14
203,2020-09-01,0
203,2020-10-01,29.42
204,2020-01-01,0
204,2020-02-01,53.88
204,2020-03-01,27.18
204,2020-04-01,29.1
204,2020-05-01,11.03
204,2020-06-01,0
204,2020-07-01,0
204,2020-08-01,0
204,2020-09-01,0
204,2020-10-01,0
205,2020-01-01,27.98
205,2020-02-01,51.19
205,2020-03-01,44.58
205,2020-04-01,7.61
205,2020-05-01,50.56
205,2020-06-01,0
205,2020-07-01,0
205,2020-08-01,63
205,2020-09-01,0
205,2020-10-01,42
206,2020-01-01,40.32
206,2020-02-01,17.48
206,2020-03-01,0
206,2020-04-01,61.77
206,2020-05-01,25.72
206,2020-06-01,0
206,2020-07-01,0
206,2020-08-01,0
206,2020-09-01,0
206,2020-10-01,66.42
207,2020-01-01,84.59
207,2020-02-01,0
207,2020-03-01,0
207,2020-04-01,0
207,2020-05-01,0
207,2020-06-01,0
207,2020-07-01,9.21
207,2020-08-01,0
207,2020-09-01,0
207,2020-10-01,8.46
208,2020-01-01,38.21
208,2020-02-01,38.92
208,2020-03-01,28.55
208,2020-04-01,12.51
208,2020-05-01,0
208,2020-06-01,69.6
208,2020-07-01,29.48
208,2020-08-01,27.99
208,2020-09-01,0
208,2020-10-01,0
209,2020-01-01,0
209,2020-02-01,83.02
209,2020-03-01,32.38
209,2020-04-01,28.65
209,2020-05-01,0
209,2020-06-01,10.02
209,2020-07-01,0
209,2020-08-01,38.61
209,2020-09-01,47.88
209,2020-10-01,0
210,2020-01-01,59.17
210,2020-02-01,0
210,2020-03-01,0
210,2020-04-01,24.92
210,2020-05-01,0
210,2020-06-01,0.27
210,2020-07-01,0
210,2020-08-01,0
210,2020-09-01,0
210,2020-10-01,0
211,2020-01-01,38.98
211,2020-02-01,23.06
211,2020-03-01,0
211,2020-04-01,0
211,2020-05-01,46.3
211,2020-06-01,44.95
211,2020-07-01,23.29
211,2020-08-01,0
211,2020-09-01,53.93
211,2020-10-01,0
212,2020-01-01,71.56
212,2020-02-01,52.85
212,2020-03-01,63.32
212,2020-04-01,37.07
212,2020-05-01,51.6
212,2020-06-01,0
212,2020-07-01,9.61
212,2020-08-01,73.32
212,2020-09-01,0
212,2020-10-01,18.9
213,2020-01-01,27.2
213,2020-02-01,0
213,2020-03-01,0
213,2020-04-01,43.28
213,2020-05-01,0
213,2020-06-01,58.73
213,2020-07-01,56.92
213,2020-08-01,62.64
213,2020-09-01,41.68
213,2020-10-01,0
214,2020-01-01,0
214,2020-02-01,0
214,2020-03-01,82.33
214,2020-04-01,0
214,2020-05-01,1.64
214,2020-06-01,0
214,2020-07-01,55.01
214,2020-08-01,0
214,2020-09-01,0
214,2020-10-01,0
215,2020-01-01,60.31
215,2020-02-01,62.89
215,2020-03-01,53.01
215,2020-04-01,48.69
215,2020-05-01,80.84
215,2020-06-01,34.81
215,2020-07-01,58.09
215,2020-08-01,71.24
215,2020-09-01,40.44
215,2020-10-01,9.9
216,2020-01-01,63.84
216,2020-02-01,43.18
216,2020-03-01,49.15
216,2020-04-01,47.77
216,2020-05-01,47.52
216,2020-06-01,42.59
216,2020-07-01,42.24
216,2020-08-01,16.59
216,2020-09-01,61.09
216,2020-10-01,0
217,2020-01-01,50.94
217,2020-02-01,70.23
217,2020-03-01,86.3
217,2020-04-01,8.96
217,2020-05-01,0
217,2020-06-01,15.68
217,2020-07-01,53.83
217,2020-08-01,12.72
217,2020-09-01,0
217,2020-10-01,0
218,2020-01-01,39.35
218,2020-02-01,0
218,2020-03-01,0
218,2020-04-01,54.72
218,2020-05-01,62.3
218,2020-06-01,53.19
218,2020-07-01,85.88
218,2020-08-01,0
218,2020-09-01,70.72
218,2020-10-01,0
219,2020-01-01,49.33
219,2020-02-01,0
219,2020-03-01,25.43
219,2020-04-01,0
219,2020-05-01,0
219,2020-06-01,0
219,2020-07-01,0
219,2020-08-01,66.32
219,2020-09-01,0
219,2020-10-01,35.79
220,2020-01-01,0
220,2020-02-01,0
220,2020-03-01,46.83
220,2020-04-01,52.54
220,2020-05-01,30.33
220,2020-06-01,27.9
220,2020-07-01,0
220,2020-08-01,5.46
220,2020-09-01,52.2
220,2020-10-01,0
221,2020-01-01,37.06
221,2020-02-01,46.87
221,2020-03-01,46.3
221,2020-04-01,48.8
221,2020-05-01,41.72
221,2020-06-01,73.78
221,2020-07-01,43.38
221,2020-08-01,71.77
221,2020-09-01,45.92
221,2020-10-01,42.83
222,2020-01-01,53.04
222,2020-02-01,84.89
222,2020-03-01,47.93
222,2020-04-01,40.11
222,2020-05-01,59.75
222,2020-06-01,66.7
222,2020-07-01,0
222,2020-08-01,0
222,2020-09-01,52.47
222,2020-10-01,0
223,2020-01-01,55.67
223,2020-02-01,39.97
223,2020-03-01,38.94
223,2020-04-01,43.16
223,2020-05-01,59.58
223,2020-06-01,48.08
223,2020-07-01,0
223,2020-08-01,11.8
223,2020-09-01,0
223,2020-10-01,56.22
224,2020-01-01,55.06
224,2020-02-01,37.6
224,2020-03-01,37.87
224,2020-04-01,20.08
224,2020-05-01,18.99
224,2020-06-01,40.55
224,2020-07-01,0
224,2020-08-01,0
224,2020-09-01,0
224,2020-10-01,0
225,2020-01-01,75.46
225,2020-02-01,58.76
225,2020-03-01,42.46
225,2020-04-01,41.05
225,2020-05-01,0
225,2020-06-01,49.99
225,2020-07-01,39.67
225,2020-08-01,9.24
225,2020-09-01,49.84
225,2020-10-01,0
226,2020-01-01,83.42
226,2020-02-01,0
226,2020-03-01,0
226,2020-04-01,0
226,2020-05-01,0
226,2020-06-01,0
226,2020-07-01,57.52
226,2020-08-01,0
226,2020-09-01,0
226,2020-10-01,0
227,2020-01-01,0
227,2020-02-01,18.8
227,2020-03-01,83.71
227,2020-04-01,47.95
227,2020-05-01,14.99
227,2020-06-01,32.82
227,2020-07-01,0
227,2020-08-01,40.58
227,2020-09-01,0
227,2020-10-01,0
228,2020-01-01,26.25
228,2020-02-01,66.59
228,2020-03-01,49.41
228,2020-04-01,39.47
228,2020-05-01,22.26
228,2020-06-01,17.05
228,2020-07-01,69.3
228,2020-08-01,13.67
228,2020-09-01,46.81
228,2020-10-01,7.99
229,2020-01-01,0
229,2020-02-01,0
229,2020-03-01,0
229,2020-04-01,0
229,2020-05-01,0
229,2020-06-01,0
229,2020-07-01,2.13
229,2020-08-01,0
229,2020-09-01,0
229,2020-10-01,0
230,2020-01-01,42.02
230,2020-02-01,55.43
230,2020-03-01,35.8
230,2020-04-01,67.8
230,2020-05-01,0
230,2020-06-01,97.98
230,2020-07-01,0
230,2020-08-01,0
230,2020-09-01,0
230,2020-10-01,0
231,2020-01-01,56.7
231,2020-02-01,44.45
231,2020-03-01,15.46
231,2020-04-01,26.36
231,2020-05-01,0
231,2020-06-01,13.83
231,2020-07-01,30.32
231,2020-08-01,41.26
231,2020-09-01,0
231,2020-10-01,0
232,2020-01-01,47.63
232,2020-02-01,44.41
232,2020-03-01,43.7
232,2020-04-01,45.13
232,2020-05-01,45.54
232,2020-06-01,38.53
232,2020-07-01,73.74
232,2020-08-01,8.55
232,2020-09-01,48.79
232,2020-10-01,46.53
233,2020-01-01,68.87
233,2020-02-01,51.03
233,2020-03-01,48.25
233,2020-04-01,39.18
233,2020-05-01,67.68
233,2020-06-01,50.72
233,2020-07-01,63.45
233,2020-08-01,59.63
233,2020-09-01,39.88
233,2020-10-01,49.84
234,2020-01-01,20.57
